id,px,py,pz,cx,cy,cz,lpes,type
1306,5.212600,6.196921,1.054355,5.561743,6.649089,0.686727,0.679344,edge_minus
1307,9.503082,2.030805,5.730007,-0.427090,2.598070,5.911484,0.599666,edge_plus
1308,5.938685,8.562708,9.197674,5.911889,8.198250,9.583329,0.531298,edge_plus
1309,4.499718,2.542586,3.241714,4.772138,2.337271,3.297732,0.679490,vertex
1310,5.073485,3.696172,5.958576,4.875156,3.847808,6.311773,0.432523,interior_plus
1311,0.889820,0.748731,7.399038,0.733653,10.944021,7.430189,0.337885,vertex
1312,9.029695,0.351625,3.494091,8.240308,10.101126,3.097417,0.924917,vertex
1313,8.159713,1.441121,3.533959,8.252868,1.216688,3.117708,0.481988,interior_minus
1314,4.835133,6.761313,4.792709,4.999625,6.766037,5.158596,0.604193,vertex
1315,9.300644,1.830508,1.795741,9.240348,1.653168,1.925619,0.227933,edge_plus
1316,5.178349,8.565843,9.792417,5.213253,-1.075046,9.372478,0.553649,edge_plus
1317,4.435526,5.247471,7.887833,4.399004,5.359117,7.921492,0.122195,interior_minus
1318,5.580074,7.242055,3.854597,5.637688,7.363988,3.940327,0.159802,interior_minus
1319,9.827745,8.204545,4.925748,-0.100087,8.779943,4.873650,0.582243,edge_plus
1320,9.145275,3.759971,5.230076,8.648819,3.627841,5.328260,0.523037,edge_minus
1321,8.348690,2.633312,8.025640,8.547388,3.077223,7.481764,0.729615,edge_minus
1322,7.737179,9.197655,3.391808,8.041799,-0.042836,3.102803,0.867855,edge_plus
1323,8.540641,3.581581,1.939171,8.721966,3.420652,1.791104,0.284079,interior_plus
1324,5.621040,8.822605,3.605027,5.693896,8.714528,3.813313,0.245707,interior_minus
1325,6.032885,7.569742,9.844712,6.179646,7.948006,-0.064515,0.711707,vertex
1326,1.907046,8.774301,5.625536,2.548713,8.891306,5.155989,0.803680,edge_minus
1327,0.320812,7.002820,8.658991,0.198195,7.007046,8.604132,0.134397,edge_minus
1328,7.335288,2.829652,7.881080,7.958690,2.972716,7.776711,0.648067,edge_minus
1329,3.437116,9.220594,4.688210,3.887893,-0.401325,5.022944,0.957691,vertex
1330,5.023547,3.891344,8.474657,5.221812,3.390919,-1.440394,0.544932,edge_minus
1331,8.785075,3.094848,4.377451,8.596928,3.148989,4.274425,0.677196,vertex
1332,3.044265,7.609246,8.004465,3.346330,7.244176,8.184598,0.506919,edge_plus
1333,6.972499,8.644388,1.737364,6.380295,8.808502,1.874484,0.776643,vertex
1334,1.068822,3.597314,4.849868,1.614281,3.619010,4.754618,0.554138,interior_minus
1335,4.612432,3.381896,9.105954,4.578029,3.412459,8.822557,0.287109,interior_minus
1336,5.766217,5.697187,0.647101,5.800618,5.843200,0.093664,0.586171,vertex
1337,6.203659,8.560141,2.798962,6.347905,8.557059,2.090820,0.722690,edge_plus
1338,5.109980,1.143737,2.888382,5.406433,1.009570,2.637355,0.780952,vertex
1339,9.199731,9.134144,7.720253,9.197547,8.347001,7.949626,0.819885,edge_plus
1340,2.018478,7.964283,7.451844,1.621130,7.885221,7.041648,0.576539,edge_plus
1341,4.494876,9.307664,1.930206,4.164936,-0.523377,1.587425,0.608840,vertex
1342,9.482027,0.493735,4.681829,9.117183,0.283201,4.703806,0.516799,vertex
1343,4.892437,4.260813,7.897714,5.373844,3.909804,7.572644,0.678697,edge_minus
1344,7.860607,1.141746,2.463719,8.092689,10.498382,3.045161,0.897694,edge_plus
1345,9.301307,8.675222,4.050418,9.335340,8.941934,4.500200,0.524021,interior_plus
1346,2.436513,5.215753,2.147820,2.003698,5.225916,2.190254,0.435009,interior_minus
1347,0.544291,7.637344,7.192072,0.991106,7.984626,7.091641,0.574747,edge_minus
1348,1.280543,4.858859,1.742024,1.369364,5.031077,1.723390,0.592227,vertex
1349,8.764052,3.611695,2.336965,9.151440,3.550523,2.245657,0.402677,interior_minus
1350,5.438815,9.370139,4.159170,5.698817,10.044169,4.363177,0.750691,interior_minus
1351,2.222065,1.846772,3.853431,2.216679,1.802459,4.190500,0.340012,edge_minus
1352,5.025730,9.155828,7.422369,5.017974,9.485187,8.294510,0.932291,edge_minus
1353,2.792460,6.641696,9.388019,2.795499,6.594860,9.581425,0.199019,interior_minus
1354,4.615277,3.108387,8.502460,4.890652,3.115238,-1.257971,0.365064,interior_minus
1355,1.730480,0.717143,8.993181,1.537477,1.185330,8.791315,0.545160,edge_minus
1356,2.455784,3.377620,4.654265,2.637119,3.652496,5.360956,0.779648,edge_minus
1357,6.797193,5.788199,8.176606,6.932454,5.555718,7.855599,0.515584,vertex
1358,6.312363,7.655089,1.085735,6.297698,7.604572,0.502688,0.585415,edge_plus
1359,8.879977,4.830544,5.869408,8.938134,4.772202,5.811824,0.100508,interior_plus
1360,3.364644,5.942655,4.554105,3.614729,5.649212,4.099455,0.596119,edge_plus
1361,5.202602,6.867883,2.059951,5.263152,6.735383,1.851132,0.254613,edge_minus
1362,6.704226,7.808795,0.186988,6.179646,7.948006,-0.064515,0.711707,vertex
1363,5.514638,9.524673,1.952416,5.928944,-0.490071,11.466181,0.727950,vertex
1364,9.929942,3.507594,6.327316,-0.429299,2.851782,6.710455,0.840202,edge_minus
1365,2.502041,2.707023,5.710994,2.774246,3.286556,5.675341,0.641269,edge_minus
1366,0.178122,1.249067,0.057925,-0.208975,10.872580,0.129877,0.770459,vertex
1367,1.928575,2.298487,8.970909,1.956773,1.838162,-1.015338,0.461393,edge_plus
1368,6.228686,8.498423,0.217468,6.179646,7.948006,-0.064515,0.711707,vertex
1369,2.858231,7.474225,3.191956,2.527672,7.884730,3.275889,0.533693,edge_plus
1370,8.317084,0.881245,3.575728,8.186056,0.289804,3.094969,0.925994,vertex
1371,4.229367,2.645699,6.170644,4.070417,3.242491,6.136363,0.618547,edge_minus
1372,3.207826,9.543180,4.992528,3.887893,-0.401325,5.022944,0.957691,vertex
1373,5.974969,6.061903,0.559071,5.644686,6.633018,0.602740,0.707113,vertex
1374,6.569635,8.672021,2.002536,6.380295,8.808502,1.874484,0.776643,vertex
1375,7.885051,0.847491,4.021357,8.123003,0.638630,3.656819,0.482838,interior_minus
1376,4.884414,0.015926,0.179643,4.690305,-0.178070,0.170683,0.274578,interior_minus
1377,8.566006,9.932994,6.937718,8.645531,-0.200844,6.783692,0.218999,edge_plus
1378,4.302524,0.886403,9.111919,4.124114,0.153110,8.287451,1.117719,edge_minus
1379,7.560461,7.401834,2.900579,7.958338,6.917602,2.921532,0.725142,vertex
1380,0.040292,1.599304,9.991363,-0.211344,0.888976,0.130549,0.766328,edge_minus
1381,5.161542,4.641061,0.343848,5.305913,4.597284,0.161517,0.236652,interior_minus
1382,3.394487,7.216726,8.024267,3.582187,6.867729,8.462055,0.590499,edge_minus
1383,0.422313,7.819849,5.394283,10.199926,8.132712,5.560428,0.418263,edge_minus
1384,9.991678,7.547049,0.441434,0.003065,7.592869,10.333825,0.117511,interior_minus
1385,5.305323,2.127837,9.961773,4.947104,1.812054,-0.545794,0.735305,vertex
1386,3.970233,9.562649,0.745697,4.324250,-0.621588,0.391619,0.533519,edge_minus
1387,7.776064,9.480369,2.447272,8.071960,-0.020963,3.101985,0.874570,edge_plus
1388,0.742335,0.899640,6.880118,10.654429,0.887431,7.092812,0.230468,edge_plus
1389,8.649986,0.569132,4.544740,9.043274,0.399815,4.727015,0.465368,interior_minus
1390,1.632934,4.019436,5.395319,1.258007,4.464545,5.847262,0.736848,edge_plus
1391,8.554234,6.228585,8.259064,8.497967,6.288558,8.268560,0.082783,interior_minus
1392,5.786494,8.572114,0.232923,6.017637,8.119079,9.912835,0.600936,edge_plus
1393,8.056363,0.146603,3.658677,8.186056,0.289804,3.094969,0.925994,vertex
1394,7.516381,5.806704,3.948729,7.501738,6.488503,3.882435,0.685171,edge_minus
1395,0.584185,4.777779,5.478896,1.150763,4.634899,5.893199,0.771606,vertex
1396,2.032788,8.557788,8.397669,2.423462,8.885077,8.412232,0.509860,edge_minus
1397,6.763324,5.679604,8.544251,6.892460,5.609926,8.249604,0.329162,interior_plus
1398,7.371493,2.947417,1.007667,7.587995,3.238290,11.033935,0.363552,edge_plus
1399,1.728327,5.000520,1.548619,1.369364,5.031077,1.723390,0.592227,vertex
1400,1.742653,1.472730,8.822903,1.921047,1.365647,8.668559,0.626760,vertex
1401,8.612338,4.282712,1.633534,8.692061,4.200220,1.522864,0.159400,interior_minus
1402,3.402032,9.336306,5.888918,4.062869,-0.491666,5.242917,0.949940,vertex
1403,5.759945,9.940507,1.262157,5.928944,-0.490071,11.466181,0.727950,vertex
1404,8.579784,3.260382,1.203873,8.914023,3.505090,1.505594,0.512477,edge_minus
1405,9.158459,8.236496,7.233476,9.304233,8.291378,8.107910,0.888198,edge_plus
1406,8.206480,4.550222,3.837546,8.568471,4.294190,3.714858,0.460047,edge_minus
1407,4.492208,9.721179,1.162334,4.164936,-0.523377,1.587425,0.608840,vertex
1408,1.534281,7.629346,3.154882,1.773156,7.649782,3.074832,0.252759,interior_minus
1409,6.472716,7.527657,8.750185,6.538953,7.565803,8.794515,0.088360,interior_minus
1410,2.515119,3.902499,2.256765,2.399986,3.963695,2.424477,0.212432,edge_plus
1411,5.568153,7.948662,0.118216,6.179646,7.948006,-0.064515,0.711707,vertex
1412,4.523969,7.211433,4.932300,4.641176,7.045714,5.102148,0.264667,interior_minus
1413,0.121243,7.897511,5.556984,10.278593,8.407797,5.689965,0.550304,edge_minus
1414,6.402108,6.706344,6.427918,6.218966,7.017786,6.373081,0.585769,vertex
1415,5.082008,6.644719,0.931553,5.644686,6.633018,0.602740,0.707113,vertex
1416,7.581027,3.032681,0.994015,7.744679,3.406367,11.103481,0.422382,edge_plus
1417,3.551684,1.769886,0.750604,3.477793,2.072595,0.623197,0.455132,vertex
1418,3.429170,2.389502,5.619182,3.149571,2.478044,5.922121,0.421648,edge_plus
1419,0.344379,1.712083,0.314648,-0.037329,1.200983,10.118658,0.667335,edge_minus
1420,5.361845,9.588510,6.773294,5.257488,9.330280,7.068153,0.405604,edge_minus
1421,1.071475,2.490359,9.062575,1.168053,2.219446,9.402040,0.444925,edge_plus
1422,2.741190,4.452534,5.325482,3.055553,3.944039,5.680435,0.892378,vertex
1423,9.297259,3.330089,7.562067,9.728548,2.867951,6.998278,0.860711,vertex
1424,8.575131,1.744231,5.212758,8.685277,1.550318,4.977555,0.421792,vertex
1425,9.648671,3.147748,1.762713,9.413821,3.453953,1.851307,0.758767,vertex
1426,6.405947,5.305317,6.453704,6.767721,5.604561,6.613928,0.496084,edge_minus
1427,8.914973,8.861158,8.372689,9.459570,8.318214,8.338577,0.944329,vertex
1428,9.082020,3.042609,2.438483,9.448640,3.487070,1.974455,0.739782,edge_minus
1429,9.532220,1.868115,1.394229,9.534075,2.025659,1.302116,0.182506,interior_minus
1430,4.557105,6.920079,5.969213,4.990158,7.319805,5.655174,0.667784,edge_minus
1431,0.346600,8.193298,5.695430,0.427786,8.517085,5.849560,0.614861,vertex
1432,5.355682,2.884142,9.183167,5.453116,3.063438,8.739031,0.488772,edge_plus
1433,4.140173,3.472299,2.501221,4.175422,3.798197,2.515138,0.328093,edge_plus
1434,7.715097,6.383890,4.474695,7.499944,6.526971,3.828976,0.695498,edge_minus
1435,5.669755,9.008689,7.207709,5.355219,9.269997,7.694183,0.635509,edge_minus
1436,9.640335,2.755636,5.242700,9.432778,2.751049,5.702320,0.504333,edge_plus
1437,8.014479,1.081795,2.430273,8.088329,10.442222,3.081125,0.915487,edge_minus
1438,3.499270,3.568509,5.391899,3.055553,3.944039,5.680435,0.892378,vertex
1439,8.529072,7.205739,2.795641,7.958338,6.917602,2.921532,0.725142,vertex
1440,7.656217,3.215151,1.007673,7.822099,3.485046,1.150875,0.460479,vertex
1441,0.478809,4.334507,6.297489,0.775209,4.704576,6.109507,0.764926,vertex
1442,7.580996,8.492086,5.420836,7.240275,8.529766,5.161519,0.429832,edge_plus
1443,1.105532,3.685048,4.318889,1.730351,3.525319,4.549557,0.684924,edge_minus
1444,0.031600,3.088276,1.842834,9.413821,3.453953,1.851307,0.758767,vertex
1445,3.940859,8.644831,0.604886,4.041018,8.922044,0.374610,0.374040,edge_minus
1446,7.294679,2.098349,2.681814,7.249112,1.498904,2.356026,0.683775,edge_plus
1447,9.459715,7.593532,4.923685,-0.277053,7.625452,4.510159,0.508840,vertex
1448,7.566340,6.863754,3.636235,7.892693,6.877410,3.008819,0.707350,edge_plus
1449,8.503678,5.453855,3.514263,7.890512,5.495942,3.416844,0.622282,edge_plus
1450,9.143240,3.250633,6.860173,9.728548,2.867951,6.998278,0.860711,vertex
1451,6.748447,0.763387,0.770854,6.687581,0.585016,10.794062,0.189893,edge_plus
1452,3.750582,2.381651,6.857344,3.965139,2.378932,6.668941,0.285547,edge_plus
1453,4.859269,9.808013,4.588080,5.294987,0.552971,4.514099,1.042326,vertex
1454,7.299845,6.302240,5.855309,6.958470,6.035730,6.346070,0.654531,edge_plus
1455,5.651415,3.102003,3.258640,5.340810,2.876151,2.847762,0.562410,edge_minus
1456,9.598606,9.226952,5.714507,9.299433,9.218588,5.972311,0.395015,interior_minus
1457,5.104550,8.592729,8.815092,5.105339,9.349305,8.502639,0.818556,edge_plus
1458,4.780270,9.417397,7.036175,4.668898,9.686221,7.411051,0.474554,interior_minus
1459,1.900390,4.501699,6.030873,2.492210,3.973826,5.874069,0.808386,edge_plus
1460,3.948573,2.435778,0.132382,4.031936,2.197546,10.114412,0.509526,vertex
1461,7.054537,6.535145,5.950576,6.938651,6.032450,6.371700,0.665942,edge_minus
1462,2.970396,9.481575,2.234479,3.059565,9.505350,2.076226,0.398869,vertex
1463,5.323316,6.459830,5.281412,4.999625,6.766037,5.158596,0.604193,vertex
1464,7.028464,5.994434,1.074298,7.076699,5.883650,1.268176,0.228447,edge_minus
1465,4.350301,0.052010,5.540457,3.887893,-0.401325,5.022944,0.957691,vertex
1466,3.575261,6.182887,8.088932,3.612117,6.596616,8.332652,0.481591,edge_minus
1467,8.950212,7.055203,7.812175,9.141355,7.496498,7.941811,0.498078,edge_minus
1468,4.904902,6.417893,0.539213,5.420597,6.638792,0.797337,0.617548,edge_minus
1469,4.321822,7.365410,1.364246,4.208841,7.036710,1.326008,0.349672,edge_minus
1470,5.705965,7.994201,3.698279,5.536425,8.139974,3.495447,0.378974,vertex
1471,1.536269,2.208370,9.333986,1.094043,2.023168,9.375926,0.506482,vertex
1472,3.659862,5.668874,4.708427,3.614241,5.657837,4.116442,0.593843,edge_minus
1473,0.506468,5.842303,1.205330,10.918927,6.076897,1.495471,0.556182,edge_plus
1474,1.021970,0.654666,0.666450,0.638678,0.655162,0.505300,0.415791,edge_minus
1475,9.578790,4.819273,8.294674,9.431725,4.866442,8.172170,0.197130,interior_minus
1476,9.850406,7.463596,4.198413,-0.277053,7.625452,4.510159,0.508840,vertex
1477,1.249783,0.227957,9.600527,1.120493,10.506933,9.449786,0.342442,interior_minus
1478,6.146888,6.437774,4.986780,6.025305,6.148308,5.031954,0.317197,interior_minus
1479,5.548479,4.408148,6.381613,5.741453,3.829249,6.905281,0.804109,edge_minus
1480,8.239747,2.406680,8.703972,8.259857,2.866996,8.331557,0.592442,edge_plus
1481,9.383227,1.001166,4.849266,9.236184,0.649477,4.927393,0.389115,edge_plus
1482,8.926107,0.527000,1.747460,8.617513,10.852890,2.148666,0.601997,edge_minus
1483,7.630451,8.906952,2.361769,7.081421,8.838693,2.241018,0.566281,edge_minus
1484,3.065408,7.770011,3.063422,2.624007,7.846736,3.166987,0.459833,edge_minus
1485,2.513036,9.656667,5.124032,2.639564,8.835660,5.158211,0.831402,edge_minus
1486,1.534078,6.833184,5.466217,1.465859,6.689427,5.860754,0.425417,edge_plus
1487,4.527734,3.481487,6.381971,4.052866,3.610752,6.122688,0.729745,vertex
1488,6.727891,4.846925,6.525285,6.470336,5.070285,6.469136,0.345510,edge_plus
1489,4.516709,7.508881,7.997091,4.324475,7.754762,8.072051,0.327108,vertex
1490,0.730445,6.310122,0.859111,10.560080,6.110290,1.164146,0.402497,edge_plus
1491,4.341266,7.526057,5.975342,4.936353,7.453879,5.700032,0.659647,edge_plus
1492,5.203305,8.330992,9.401535,5.283644,8.834687,9.141827,0.572373,edge_minus
1493,3.258288,8.231310,5.128078,3.054088,8.836618,5.163454,0.890301,vertex
1494,9.018423,0.749283,5.009315,9.106402,0.326125,4.740878,0.508785,edge_minus
1495,2.072887,8.901750,7.922905,1.943031,8.535962,8.093775,0.499421,vertex
1496,7.310760,1.280359,8.499282,7.208302,0.979629,8.329393,0.360276,edge_plus
1497,9.996866,0.494646,0.333580,-0.208975,10.872580,0.129877,0.770459,vertex
1498,6.349317,2.576343,1.523079,6.276265,2.558951,1.622201,0.124354,interior_plus
1499,8.946958,0.855967,4.879466,9.091825,0.384158,4.790998,0.501415,edge_minus
1500,2.617886,4.376122,6.385672,2.968553,3.953997,5.713987,0.867363,edge_minus
1501,3.721963,0.124751,5.468397,3.887893,-0.401325,5.022944,0.957691,vertex
1502,0.679759,2.120768,9.592543,1.094043,2.023168,9.375926,0.506482,vertex
1503,5.187312,1.091994,3.529916,5.255033,0.613812,4.361951,0.962043,edge_plus
1504,9.602116,3.617435,6.330644,-0.424560,2.861127,6.683006,0.834790,edge_minus
1505,4.832241,9.004388,8.783128,4.633241,-0.124193,8.400190,0.972426,edge_minus
1506,7.652795,1.523012,8.716376,7.443714,1.366760,8.633771,0.273776,edge_plus
1507,5.104080,9.103615,9.412440,5.161749,9.217183,8.707581,0.716274,edge_minus
1508,8.306702,1.173093,3.089128,8.186056,0.289804,3.094969,0.925994,vertex
1509,2.787880,9.643672,5.048407,3.054088,8.836618,5.163454,0.890301,vertex
1510,2.167750,3.412145,4.049127,2.267374,3.454176,4.759307,0.718364,edge_minus
1511,4.154859,9.874318,5.437015,3.887893,-0.401325,5.022944,0.957691,vertex
1512,8.156218,2.610282,4.751793,8.473968,2.992493,4.592977,0.521798,interior_minus
1513,4.124890,7.393250,8.504533,3.960913,6.944724,8.533105,0.478414,edge_plus
1514,6.678817,0.326270,1.655171,6.281200,10.369767,2.019195,0.540837,interior_minus
1515,0.695191,2.504440,6.701382,0.636062,2.518472,6.791504,0.108697,interior_minus
1516,4.237727,0.234010,9.329224,4.061044,0.138407,8.221774,1.125523,edge_plus
1517,5.292935,0.933286,5.332163,5.294987,0.552971,4.514099,1.042326,vertex
1518,5.168352,4.580091,9.693977,5.150201,4.541598,9.844769,0.156682,interior_minus
1519,7.844441,0.697865,5.719555,7.756729,0.773632,5.774710,0.128360,interior_minus
1520,3.446488,3.437827,9.161109,3.392661,3.361743,8.887453,0.289091,edge_minus
1521,5.027907,1.326590,9.964919,4.947104,1.812054,-0.545794,0.735305,vertex
1522,6.426822,5.572624,6.409404,6.943274,5.950567,6.661335,0.687774,edge_plus
1523,5.796850,0.983483,3.317323,5.402686,1.008653,2.647420,0.777669,edge_minus
1524,1.400152,0.566882,9.293852,1.198267,10.654853,9.068303,0.512780,vertex
1525,6.552838,7.340951,0.577369,6.172319,7.628560,0.133126,0.651817,edge_plus
1526,5.495112,0.568892,5.517299,5.294987,0.552971,4.514099,1.042326,vertex
1527,7.504280,3.314307,1.894767,7.512846,3.329688,1.820047,0.076766,interior_minus
1528,6.766505,5.763802,6.387483,6.958901,5.994754,6.623127,0.702650,vertex
1529,7.741399,0.805541,8.679770,7.525147,0.810564,8.517408,0.270465,edge_minus
1530,5.640562,1.312964,4.752622,5.294987,0.552971,4.514099,1.042326,vertex
1531,3.825501,8.682624,1.535650,3.951180,9.133189,1.577950,0.469674,edge_plus
1532,0.444440,0.564393,7.677862,10.502539,0.741076,7.595774,0.203300,edge_minus
1533,1.023350,8.589469,8.405104,0.793192,8.446754,8.194640,0.342980,edge_plus
1534,5.927641,0.557157,4.067977,5.294987,0.552971,4.514099,1.042326,vertex
1535,4.589209,0.162522,5.037514,5.294987,0.552971,4.514099,1.042326,vertex
1536,2.287831,0.899199,7.909288,2.328510,0.950549,8.063309,0.167374,interior_minus
1537,7.278188,6.702187,3.331194,7.886712,6.873749,3.016771,0.706114,edge_plus
1538,9.151033,9.009163,7.671324,-0.643436,8.264417,8.184082,0.927260,edge_minus
1539,2.347961,7.150458,5.777096,1.968874,7.024083,5.897296,0.417284,edge_minus
1540,2.966036,6.589979,4.319365,2.565455,6.486161,4.269838,0.416768,edge_plus
1541,2.598443,0.765949,8.512502,3.130270,0.210712,8.975939,0.897720,edge_minus
1542,0.352951,9.517181,2.909979,0.402939,9.413355,2.972506,0.131104,interior_plus
1543,1.049131,1.221273,8.586518,1.619367,1.313396,8.724446,0.597885,vertex
1544,7.271078,5.334872,3.935597,7.670619,5.378011,3.632718,0.503220,edge_minus
1545,3.436185,1.226552,1.518314,3.344744,1.417232,1.395519,0.244538,edge_minus
1546,6.767671,0.821598,3.338091,6.774524,10.222985,3.082779,0.979329,vertex
1547,6.399329,3.416592,5.793501,6.727805,3.234650,6.198760,0.552480,edge_minus
1548,4.433423,0.888613,7.483548,4.046924,10.135116,8.207070,1.127815,vertex
1549,4.698311,3.983147,6.813873,5.300031,3.630219,6.909256,0.704076,edge_minus
1550,4.539572,2.241882,5.911935,4.547248,2.454052,6.047214,0.251745,interior_minus
1551,3.710748,0.740903,7.030120,4.068684,0.536649,7.651879,0.745937,edge_minus
1552,3.942911,6.270015,8.107208,3.618078,6.537393,8.302334,0.463769,edge_plus
1553,3.078571,2.432371,6.159940,2.842292,2.666623,5.787469,0.499436,edge_minus
1554,5.219681,0.518945,2.578625,5.406433,1.009570,2.637355,0.780952,vertex
1555,9.427183,2.546760,5.956100,-0.433656,2.843190,6.735693,0.845578,edge_minus
1556,8.875525,1.112788,0.420316,9.342331,1.001363,10.666857,0.539542,interior_plus
1557,5.695200,6.163724,4.982310,5.621623,6.107599,4.905180,0.519913,vertex
1558,4.658331,9.893974,9.134043,4.054194,0.136811,8.214641,1.126610,edge_plus
1559,2.278633,3.343135,5.996589,2.898464,3.839416,5.640216,0.870337,edge_plus
1560,2.461747,5.426346,6.646756,2.138305,5.233011,6.822879,0.415948,edge_plus
1561,9.839541,2.832393,1.996879,9.414726,3.441064,1.850169,0.756619,edge_plus
1562,6.106427,8.506539,9.852173,6.179646,7.948006,-0.064515,0.711707,vertex
1563,6.633835,3.780141,7.329095,5.800250,3.685875,7.438211,0.845965,edge_minus
1564,7.052162,4.984786,7.764748,6.891784,5.452023,7.816484,0.496698,edge_plus
1565,5.404431,1.819387,2.459423,5.393543,1.079108,2.620823,0.757747,edge_plus
1566,2.855435,1.153171,8.191739,2.906171,0.673060,8.401115,0.526230,edge_minus
1567,4.971041,8.770367,5.142024,4.557350,9.034840,5.139175,0.491014,interior_plus
1568,7.871277,5.338062,2.905790,7.806413,5.873856,2.986640,0.747919,vertex
1569,3.746218,6.734838,0.444879,3.703288,6.737683,10.561765,0.124553,interior_minus
1570,5.241659,1.395045,4.130011,5.294987,0.552971,4.514099,1.042326,vertex
1571,9.805319,3.470715,3.590112,-0.573321,3.583119,3.262882,0.668464,vertex
1572,3.283780,8.725277,9.924643,3.206350,8.707411,9.995870,0.106714,interior_plus
1573,6.837714,5.485152,7.774928,6.932454,5.555718,7.855599,0.515584,vertex
1574,0.661639,8.361497,6.221945,0.427786,8.517085,5.849560,0.614861,vertex
1575,9.018666,2.773513,8.963642,-1.051246,2.419006,8.684431,0.492100,vertex
1576,8.173040,3.894906,3.668118,8.791450,3.941028,3.772403,0.642939,vertex
1577,5.712907,8.096925,3.297095,5.536425,8.139974,3.495447,0.378974,vertex
1578,3.005231,6.706795,8.665251,3.531134,6.872930,8.510835,0.572730,edge_plus
1579,4.399874,0.402343,4.513039,5.294987,0.552971,4.514099,1.042326,vertex
1580,6.539483,0.294827,1.960254,6.581424,0.380718,2.848288,0.893164,edge_minus
1581,9.325589,5.069896,3.625420,8.927740,4.980225,3.584661,0.409861,edge_plus
1582,3.145068,6.948942,1.276875,3.167608,6.859435,1.391210,0.146942,interior_minus
1583,3.943462,5.341117,7.762671,4.050212,5.477597,7.944464,0.251139,interior_minus
1584,2.522066,7.159982,4.828496,2.387904,7.162724,4.685577,0.196043,interior_minus
1585,1.983076,5.100529,2.126958,1.602048,5.491948,2.320495,0.579523,edge_minus
1586,9.868984,3.476288,2.093309,9.413821,3.453953,1.851307,0.758767,vertex
1587,2.704568,9.157417,9.355653,2.937290,9.765884,-1.032577,0.758363,edge_plus
1588,4.288977,9.428854,4.035725,4.252631,9.679521,4.940697,0.939750,edge_minus
1589,2.470661,0.136496,9.732091,2.911402,0.242405,9.068272,0.803819,edge_plus
1590,3.868986,8.623460,7.832007,3.928822,8.691326,8.031430,0.218987,interior_minus
1591,5.384895,2.422829,3.053573,4.772138,2.337271,3.297732,0.679490,vertex
1592,4.666642,3.775786,7.208470,5.292278,3.663353,6.978170,0.676092,interior_minus
1593,5.287155,5.841640,0.535132,5.568485,6.083588,0.361256,0.409778,interior_minus
1594,9.572291,4.674366,3.748178,-0.763371,4.392027,3.794693,0.441076,edge_plus
1595,8.634930,3.093589,5.056542,8.536891,3.155243,4.525139,0.669931,vertex
1596,7.333438,5.160513,7.891031,6.977227,5.454804,7.816575,0.468014,edge_minus
1597,4.046478,3.716770,2.461457,4.363889,3.877686,2.369887,0.377913,vertex
1598,8.145160,9.198662,2.632591,7.903955,-0.142802,3.106543,0.846451,edge_plus
1599,3.155302,0.620589,7.785732,4.046924,10.135116,8.207070,1.127815,vertex
1600,3.320180,6.806265,1.653171,3.174925,6.930711,1.718295,0.324190,vertex
1601,3.590047,7.941205,1.806967,3.406048,7.727298,2.075170,0.389288,edge_minus
1602,1.838378,2.341188,8.803734,2.023324,2.074601,8.997372,0.377848,edge_minus
1603,3.776415,6.702368,1.075012,4.151018,6.795876,1.177106,0.399367,edge_plus
1604,8.008293,7.130742,4.680742,7.793776,6.609972,4.654081,0.563852,edge_plus
1605,2.831691,2.106547,2.284216,2.922643,2.244801,2.341588,0.217361,vertex
1606,8.970343,3.776710,2.804211,9.508386,3.557240,2.477715,0.666526,edge_plus
1607,2.473600,0.519313,9.338988,3.234197,10.149364,-1.076712,0.942431,edge_minus
1608,8.252795,3.584283,4.060653,8.596928,3.148989,4.274425,0.677196,vertex
1609,3.450326,0.269817,7.516140,4.046924,10.135116,8.207070,1.127815,vertex
1610,3.586872,6.006579,4.070673,3.619038,5.572975,3.949299,0.625846,vertex
1611,6.945402,7.536068,8.295627,6.827586,7.671173,8.394212,0.204580,interior_plus
1612,0.474665,0.229888,9.392268,0.494802,0.668041,9.804507,0.601934,edge_minus
1613,6.663974,5.787111,6.313058,6.958901,5.994754,6.623127,0.702650,vertex
1614,2.046614,4.459712,6.120361,2.564328,3.914748,5.799568,0.817265,edge_plus
1615,8.058053,2.518050,6.972963,8.186951,2.945365,7.403652,0.620246,edge_plus
1616,4.467789,0.757592,8.483609,4.046924,10.135116,8.207070,1.127815,vertex
1617,6.240290,0.074136,4.139781,5.399436,10.511193,4.480962,1.007203,edge_minus
1618,9.481823,2.366119,7.254039,9.728548,2.867951,6.998278,0.860711,vertex
1619,3.064362,8.672408,4.095523,2.897472,8.551838,4.790458,0.724793,edge_minus
1620,5.348433,9.925021,8.005052,4.396955,10.102570,8.451244,1.065797,edge_plus
1621,6.792471,6.390752,5.133805,7.102922,6.252325,5.331232,0.393090,interior_minus
1622,0.497020,3.504146,8.020682,0.358604,3.462873,7.919470,0.176370,interior_minus
1623,0.672926,8.710493,4.922308,0.163828,8.649586,5.125009,0.551342,edge_plus
1624,8.404852,3.572171,5.865226,8.859967,3.644414,5.745967,0.543677,vertex
1625,9.161586,4.783657,4.291239,-0.758889,4.697647,4.194649,0.151827,interior_minus
1626,7.587003,6.385285,5.781616,7.458558,6.284441,5.411403,0.595577,vertex
